encuesta_id,estudiante_id,id_profesor,id_materia,fecha,pregunta_id,enunciado,respuesta
26,332,415,12,2019-07-16,25,"Las herramientas de I.A. utilizadas en esta materia, fueron fÃ¡ciles de usar para resolver problemas.",4
26,332,415,12,2019-07-16,26,UtilicÃ© frecuentemente herramientas de I.A. en esta materia.,4
26,332,415,12,2019-07-16,27,"UtilicÃ© herramientas de I.A. en esta materia, para mejorar un texto que yo mismo redactÃ©.",2
26,332,415,12,2019-07-16,28,"Con la ayuda de la I.A. utilizada en esta materia, pude ampliar o sintetizar un texto que escribÃ­.",2
26,332,415,12,2019-07-16,29,"UsÃ© herramientas de I.A. en esta materia, para evaluar los trabajos que envÃ­e al docente.",2
26,332,415,12,2019-07-16,30,"UsÃ© herramientas de I.A. en esta materia, para verificar la pertinencia de la evaluaciÃ³n docente.",3
26,332,415,12,2019-07-16,33,El docente explica claramente los conceptos y temas del curso.,2
26,332,415,12,2019-07-16,34,El docente estÃ¡ disponible para consultas fuera del horario de clase.,1
26,332,415,12,2019-07-16,35,"El docente utiliza recursos adicionales (como presentaciones, videos, etc.) que enriquecen el aprendizaje.",4
26,332,415,12,2019-07-16,36,El docente fomenta la participaciÃ³n activa de los estudiantes en clase.,1
26,332,415,12,2019-07-16,37,El docente proporciona retroalimentaciÃ³n Ãºtil sobre las tareas y exÃ¡menes.,2
26,332,415,12,2019-07-16,38,El contenido del curso estÃ¡ bien estructurado y organizado.,3
26,332,415,12,2019-07-16,39,Los objetivos del curso fueron claros desde el inicio.,4
26,332,415,12,2019-07-16,40,La carga de trabajo del curso es adecuada en relaciÃ³n con los crÃ©ditos asignados.,2
27,351,414,23,2021-04-07,1,Las herramientas de I.A. me ayudaron a resolver mis dudas de manera efectiva en esta materia.,2
27,351,414,23,2021-04-07,2,"Al utilizar herramientas de I.A. en esta materia, pude mejorar mi comprensiÃ³n del material del curso.",1
27,351,414,23,2021-04-07,3,"Las herramientas de I.A. utilizadas en esta materia, me permitieron explorar y profundizar en temas de manera efectiva.",2
27,351,414,23,2021-04-07,4,"Las herramientas de I.A. utilizadas en esta materia, fomentaron mi creatividad e innovaciÃ³n.",2
27,351,414,23,2021-04-07,5,"Las herramientas de I.A. utilizadas en esta materia, aumentaron mi productividad.",3
27,351,414,23,2021-04-07,6,"Las herramientas de I.A. utilizadas en esta materia, me ayudaron a encontrar respuestas de forma mÃ¡s rÃ¡pida que otros recursos disponibles (como el buscador de Google).",1
27,351,414,23,2021-04-07,7,"Las herramientas de I.A. utilizadas en esta materia, fueron Ãºtiles para la evaluaciÃ³n de mi conocimiento.",1
27,351,414,23,2021-04-07,8,"Al utilizar herramientas de I.A. en esta materia, pude mejorar mi formaciÃ³n universitaria.",3
27,351,414,23,2021-04-07,9,Recomiendo el uso de herramientas de I.A. a otros estudiantes para esta materia.,4
27,351,414,23,2021-04-07,10,"El ChatGPT utilizado en esta materia, fue una herramienta Ãºtil para mejorar mi interacciÃ³n con mis compaÃ±eros de clase.",1
27,351,414,23,2021-04-07,11,"El ChatGPT utilizado en esta materia, fue una herramienta Ãºtil para mejorar mi interacciÃ³n con el docente.",3
27,351,414,23,2021-04-07,12,Obtuve respuestas adecuadas a mis preguntas en ChatGPT utilizado en esta materia.,2
27,351,414,23,2021-04-07,13,El ChatGPT fue una herramienta confiable para el aprendizaje en esta materia.,2
27,351,414,23,2021-04-07,14,"El ChatGPT utilizado en esta materia, mejorÃ³ mi capacidad para aplicar los conocimientos adquiridos a situaciones prÃ¡cticas.",1
27,351,414,23,2021-04-07,15,"El uso de ChatGPT utilizado en esta materia, mejorÃ³ mi capacidad para realizar investigaciones acadÃ©micas.",1
27,351,414,23,2021-04-07,16,"Cuando utilicÃ© herramientas de I.A. como ChatGPT en prÃ¡cticas, tareas o proyectos en esta materia, incluÃ­ las referencias bibliogrÃ¡ficas.",4
27,351,414,23,2021-04-07,17,El docente de esta materia demostrÃ³ que domina herramientas de I.A.,3
27,351,414,23,2021-04-07,18,El docente de esta materia promoviÃ³ el uso del Chat GPT en esta materia.,3
27,351,414,23,2021-04-07,19,ChatGPT es la herramienta de I.A. que mÃ¡s he usado en esta materia.,4
27,351,414,23,2021-04-07,20,Las herramientas de I.A. se aplicaron a esta materia.,3
27,351,414,23,2021-04-07,21,Domino herramientas de I.A. aplicadas a mi carrera promovidas por esta materia.,2
27,351,414,23,2021-04-07,22,Domino el uso de la herramienta ChatGPT en esta materia.,4
27,351,414,23,2021-04-07,23,No tuve dificultades para formular las preguntas en el ChatGPT en esta materia.,1
27,351,414,23,2021-04-07,24,Me pareciÃ³ fÃ¡cil usar herramientas de I.A. para formular mis preguntas en esta materia.,3
27,351,414,23,2021-04-07,25,"Las herramientas de I.A. utilizadas en esta materia, fueron fÃ¡ciles de usar para resolver problemas.",2
27,351,414,23,2021-04-07,26,UtilicÃ© frecuentemente herramientas de I.A. en esta materia.,1
27,351,414,23,2021-04-07,27,"UtilicÃ© herramientas de I.A. en esta materia, para mejorar un texto que yo mismo redactÃ©.",3
27,351,414,23,2021-04-07,28,"Con la ayuda de la I.A. utilizada en esta materia, pude ampliar o sintetizar un texto que escribÃ­.",4
27,351,414,23,2021-04-07,29,"UsÃ© herramientas de I.A. en esta materia, para evaluar los trabajos que envÃ­e al docente.",2
27,351,414,23,2021-04-07,30,"UsÃ© herramientas de I.A. en esta materia, para verificar la pertinencia de la evaluaciÃ³n docente.",3
27,351,414,23,2021-04-07,33,El docente explica claramente los conceptos y temas del curso.,4
27,351,414,23,2021-04-07,34,El docente estÃ¡ disponible para consultas fuera del horario de clase.,3
27,351,414,23,2021-04-07,35,"El docente utiliza recursos adicionales (como presentaciones, videos, etc.) que enriquecen el aprendizaje.",2
27,351,414,23,2021-04-07,36,El docente fomenta la participaciÃ³n activa de los estudiantes en clase.,1
27,351,414,23,2021-04-07,37,El docente proporciona retroalimentaciÃ³n Ãºtil sobre las tareas y exÃ¡menes.,1
27,351,414,23,2021-04-07,38,El contenido del curso estÃ¡ bien estructurado y organizado.,3
27,351,414,23,2021-04-07,39,Los objetivos del curso fueron claros desde el inicio.,2
27,351,414,23,2021-04-07,40,La carga de trabajo del curso es adecuada en relaciÃ³n con los crÃ©ditos asignados.,4
28,325,431,21,2021-08-23,1,Las herramientas de I.A. me ayudaron a resolver mis dudas de manera efectiva en esta materia.,1
28,325,431,21,2021-08-23,2,"Al utilizar herramientas de I.A. en esta materia, pude mejorar mi comprensiÃ³n del material del curso.",1
28,325,431,21,2021-08-23,3,"Las herramientas de I.A. utilizadas en esta materia, me permitieron explorar y profundizar en temas de manera efectiva.",2
28,325,431,21,2021-08-23,4,"Las herramientas de I.A. utilizadas en esta materia, fomentaron mi creatividad e innovaciÃ³n.",3
28,325,431,21,2021-08-23,5,"Las herramientas de I.A. utilizadas en esta materia, aumentaron mi productividad.",3
28,325,431,21,2021-08-23,6,"Las herramientas de I.A. utilizadas en esta materia, me ayudaron a encontrar respuestas de forma mÃ¡s rÃ¡pida que otros recursos disponibles (como el buscador de Google).",4
28,325,431,21,2021-08-23,7,"Las herramientas de I.A. utilizadas en esta materia, fueron Ãºtiles para la evaluaciÃ³n de mi conocimiento.",1
28,325,431,21,2021-08-23,8,"Al utilizar herramientas de I.A. en esta materia, pude mejorar mi formaciÃ³n universitaria.",3
28,325,431,21,2021-08-23,9,Recomiendo el uso de herramientas de I.A. a otros estudiantes para esta materia.,4
28,325,431,21,2021-08-23,10,"El ChatGPT utilizado en esta materia, fue una herramienta Ãºtil para mejorar mi interacciÃ³n con mis compaÃ±eros de clase.",3
28,325,431,21,2021-08-23,11,"El ChatGPT utilizado en esta materia, fue una herramienta Ãºtil para mejorar mi interacciÃ³n con el docente.",1
28,325,431,21,2021-08-23,12,Obtuve respuestas adecuadas a mis preguntas en ChatGPT utilizado en esta materia.,1
28,325,431,21,2021-08-23,13,El ChatGPT fue una herramienta confiable para el aprendizaje en esta materia.,3
28,325,431,21,2021-08-23,14,"El ChatGPT utilizado en esta materia, mejorÃ³ mi capacidad para aplicar los conocimientos adquiridos a situaciones prÃ¡cticas.",2
28,325,431,21,2021-08-23,15,"El uso de ChatGPT utilizado en esta materia, mejorÃ³ mi capacidad para realizar investigaciones acadÃ©micas.",4
28,325,431,21,2021-08-23,16,"Cuando utilicÃ© herramientas de I.A. como ChatGPT en prÃ¡cticas, tareas o proyectos en esta materia, incluÃ­ las referencias bibliogrÃ¡ficas.",3
28,325,431,21,2021-08-23,17,El docente de esta materia demostrÃ³ que domina herramientas de I.A.,4
28,325,431,21,2021-08-23,18,El docente de esta materia promoviÃ³ el uso del Chat GPT en esta materia.,3
28,325,431,21,2021-08-23,19,ChatGPT es la herramienta de I.A. que mÃ¡s he usado en esta materia.,3
28,325,431,21,2021-08-23,20,Las herramientas de I.A. se aplicaron a esta materia.,3
28,325,431,21,2021-08-23,21,Domino herramientas de I.A. aplicadas a mi carrera promovidas por esta materia.,3
28,325,431,21,2021-08-23,22,Domino el uso de la herramienta ChatGPT en esta materia.,1
28,325,431,21,2021-08-23,23,No tuve dificultades para formular las preguntas en el ChatGPT en esta materia.,3
28,325,431,21,2021-08-23,24,Me pareciÃ³ fÃ¡cil usar herramientas de I.A. para formular mis preguntas en esta materia.,3
28,325,431,21,2021-08-23,25,"Las herramientas de I.A. utilizadas en esta materia, fueron fÃ¡ciles de usar para resolver problemas.",4
28,325,431,21,2021-08-23,26,UtilicÃ© frecuentemente herramientas de I.A. en esta materia.,3
28,325,431,21,2021-08-23,27,"UtilicÃ© herramientas de I.A. en esta materia, para mejorar un texto que yo mismo redactÃ©.",4
28,325,431,21,2021-08-23,28,"Con la ayuda de la I.A. utilizada en esta materia, pude ampliar o sintetizar un texto que escribÃ­.",2
28,325,431,21,2021-08-23,29,"UsÃ© herramientas de I.A. en esta materia, para evaluar los trabajos que envÃ­e al docente.",2
28,325,431,21,2021-08-23,30,"UsÃ© herramientas de I.A. en esta materia, para verificar la pertinencia de la evaluaciÃ³n docente.",2
28,325,431,21,2021-08-23,33,El docente explica claramente los conceptos y temas del curso.,1
28,325,431,21,2021-08-23,34,El docente estÃ¡ disponible para consultas fuera del horario de clase.,1
28,325,431,21,2021-08-23,35,"El docente utiliza recursos adicionales (como presentaciones, videos, etc.) que enriquecen el aprendizaje.",4
28,325,431,21,2021-08-23,36,El docente fomenta la participaciÃ³n activa de los estudiantes en clase.,1
28,325,431,21,2021-08-23,37,El docente proporciona retroalimentaciÃ³n Ãºtil sobre las tareas y exÃ¡menes.,3
28,325,431,21,2021-08-23,38,El contenido del curso estÃ¡ bien estructurado y organizado.,1
28,325,431,21,2021-08-23,39,Los objetivos del curso fueron claros desde el inicio.,3
28,325,431,21,2021-08-23,40,La carga de trabajo del curso es adecuada en relaciÃ³n con los crÃ©ditos asignados.,2
29,221,428,10,2024-02-06,1,Las herramientas de I.A. me ayudaron a resolver mis dudas de manera efectiva en esta materia.,4
29,221,428,10,2024-02-06,2,"Al utilizar herramientas de I.A. en esta materia, pude mejorar mi comprensiÃ³n del material del curso.",3
29,221,428,10,2024-02-06,3,"Las herramientas de I.A. utilizadas en esta materia, me permitieron explorar y profundizar en temas de manera efectiva.",4
29,221,428,10,2024-02-06,4,"Las herramientas de I.A. utilizadas en esta materia, fomentaron mi creatividad e innovaciÃ³n.",2
29,221,428,10,2024-02-06,5,"Las herramientas de I.A. utilizadas en esta materia, aumentaron mi productividad.",2
29,221,428,10,2024-02-06,6,"Las herramientas de I.A. utilizadas en esta materia, me ayudaron a encontrar respuestas de forma mÃ¡s rÃ¡pida que otros recursos disponibles (como el buscador de Google).",4
29,221,428,10,2024-02-06,7,"Las herramientas de I.A. utilizadas en esta materia, fueron Ãºtiles para la evaluaciÃ³n de mi conocimiento.",4
29,221,428,10,2024-02-06,8,"Al utilizar herramientas de I.A. en esta materia, pude mejorar mi formaciÃ³n universitaria.",3
29,221,428,10,2024-02-06,9,Recomiendo el uso de herramientas de I.A. a otros estudiantes para esta materia.,1
29,221,428,10,2024-02-06,10,"El ChatGPT utilizado en esta materia, fue una herramienta Ãºtil para mejorar mi interacciÃ³n con mis compaÃ±eros de clase.",3
29,221,428,10,2024-02-06,11,"El ChatGPT utilizado en esta materia, fue una herramienta Ãºtil para mejorar mi interacciÃ³n con el docente.",4
29,221,428,10,2024-02-06,12,Obtuve respuestas adecuadas a mis preguntas en ChatGPT utilizado en esta materia.,3
29,221,428,10,2024-02-06,13,El ChatGPT fue una herramienta confiable para el aprendizaje en esta materia.,3
29,221,428,10,2024-02-06,14,"El ChatGPT utilizado en esta materia, mejorÃ³ mi capacidad para aplicar los conocimientos adquiridos a situaciones prÃ¡cticas.",3
29,221,428,10,2024-02-06,15,"El uso de ChatGPT utilizado en esta materia, mejorÃ³ mi capacidad para realizar investigaciones acadÃ©micas.",2
29,221,428,10,2024-02-06,16,"Cuando utilicÃ© herramientas de I.A. como ChatGPT en prÃ¡cticas, tareas o proyectos en esta materia, incluÃ­ las referencias bibliogrÃ¡ficas.",3
29,221,428,10,2024-02-06,17,El docente de esta materia demostrÃ³ que domina herramientas de I.A.,4
29,221,428,10,2024-02-06,18,El docente de esta materia promoviÃ³ el uso del Chat GPT en esta materia.,1
29,221,428,10,2024-02-06,19,ChatGPT es la herramienta de I.A. que mÃ¡s he usado en esta materia.,2
29,221,428,10,2024-02-06,20,Las herramientas de I.A. se aplicaron a esta materia.,2
29,221,428,10,2024-02-06,21,Domino herramientas de I.A. aplicadas a mi carrera promovidas por esta materia.,3
29,221,428,10,2024-02-06,22,Domino el uso de la herramienta ChatGPT en esta materia.,1
29,221,428,10,2024-02-06,23,No tuve dificultades para formular las preguntas en el ChatGPT en esta materia.,4
29,221,428,10,2024-02-06,24,Me pareciÃ³ fÃ¡cil usar herramientas de I.A. para formular mis preguntas en esta materia.,3
29,221,428,10,2024-02-06,25,"Las herramientas de I.A. utilizadas en esta materia, fueron fÃ¡ciles de usar para resolver problemas.",3
29,221,428,10,2024-02-06,26,UtilicÃ© frecuentemente herramientas de I.A. en esta materia.,4
29,221,428,10,2024-02-06,27,"UtilicÃ© herramientas de I.A. en esta materia, para mejorar un texto que yo mismo redactÃ©.",4
29,221,428,10,2024-02-06,28,"Con la ayuda de la I.A. utilizada en esta materia, pude ampliar o sintetizar un texto que escribÃ­.",3
29,221,428,10,2024-02-06,29,"UsÃ© herramientas de I.A. en esta materia, para evaluar los trabajos que envÃ­e al docente.",2
29,221,428,10,2024-02-06,30,"UsÃ© herramientas de I.A. en esta materia, para verificar la pertinencia de la evaluaciÃ³n docente.",4
29,221,428,10,2024-02-06,33,El docente explica claramente los conceptos y temas del curso.,1
29,221,428,10,2024-02-06,34,El docente estÃ¡ disponible para consultas fuera del horario de clase.,1
29,221,428,10,2024-02-06,35,"El docente utiliza recursos adicionales (como presentaciones, videos, etc.) que enriquecen el aprendizaje.",3
29,221,428,10,2024-02-06,36,El docente fomenta la participaciÃ³n activa de los estudiantes en clase.,2
29,221,428,10,2024-02-06,37,El docente proporciona retroalimentaciÃ³n Ãºtil sobre las tareas y exÃ¡menes.,4
29,221,428,10,2024-02-06,38,El contenido del curso estÃ¡ bien estructurado y organizado.,2
29,221,428,10,2024-02-06,39,Los objetivos del curso fueron claros desde el inicio.,1
29,221,428,10,2024-02-06,40,La carga de trabajo del curso es adecuada en relaciÃ³n con los crÃ©ditos asignados.,1
30,432,408,17,2020-05-29,1,Las herramientas de I.A. me ayudaron a resolver mis dudas de manera efectiva en esta materia.,3
30,432,408,17,2020-05-29,2,"Al utilizar herramientas de I.A. en esta materia, pude mejorar mi comprensiÃ³n del material del curso.",4
30,432,408,17,2020-05-29,3,"Las herramientas de I.A. utilizadas en esta materia, me permitieron explorar y profundizar en temas de manera efectiva.",4
30,432,408,17,2020-05-29,4,"Las herramientas de I.A. utilizadas en esta materia, fomentaron mi creatividad e innovaciÃ³n.",1
30,432,408,17,2020-05-29,5,"Las herramientas de I.A. utilizadas en esta materia, aumentaron mi productividad.",4
30,432,408,17,2020-05-29,6,"Las herramientas de I.A. utilizadas en esta materia, me ayudaron a encontrar respuestas de forma mÃ¡s rÃ¡pida que otros recursos disponibles (como el buscador de Google).",2
30,432,408,17,2020-05-29,7,"Las herramientas de I.A. utilizadas en esta materia, fueron Ãºtiles para la evaluaciÃ³n de mi conocimiento.",1
30,432,408,17,2020-05-29,8,"Al utilizar herramientas de I.A. en esta materia, pude mejorar mi formaciÃ³n universitaria.",3
30,432,408,17,2020-05-29,9,Recomiendo el uso de herramientas de I.A. a otros estudiantes para esta materia.,1
30,432,408,17,2020-05-29,10,"El ChatGPT utilizado en esta materia, fue una herramienta Ãºtil para mejorar mi interacciÃ³n con mis compaÃ±eros de clase.",4
30,432,408,17,2020-05-29,11,"El ChatGPT utilizado en esta materia, fue una herramienta Ãºtil para mejorar mi interacciÃ³n con el docente.",4
30,432,408,17,2020-05-29,12,Obtuve respuestas adecuadas a mis preguntas en ChatGPT utilizado en esta materia.,3
30,432,408,17,2020-05-29,13,El ChatGPT fue una herramienta confiable para el aprendizaje en esta materia.,1
30,432,408,17,2020-05-29,14,"El ChatGPT utilizado en esta materia, mejorÃ³ mi capacidad para aplicar los conocimientos adquiridos a situaciones prÃ¡cticas.",4
30,432,408,17,2020-05-29,15,"El uso de ChatGPT utilizado en esta materia, mejorÃ³ mi capacidad para realizar investigaciones acadÃ©micas.",3
30,432,408,17,2020-05-29,16,"Cuando utilicÃ© herramientas de I.A. como ChatGPT en prÃ¡cticas, tareas o proyectos en esta materia, incluÃ­ las referencias bibliogrÃ¡ficas.",1
30,432,408,17,2020-05-29,17,El docente de esta materia demostrÃ³ que domina herramientas de I.A.,4
30,432,408,17,2020-05-29,18,El docente de esta materia promoviÃ³ el uso del Chat GPT en esta materia.,3
30,432,408,17,2020-05-29,19,ChatGPT es la herramienta de I.A. que mÃ¡s he usado en esta materia.,2
30,432,408,17,2020-05-29,20,Las herramientas de I.A. se aplicaron a esta materia.,3
30,432,408,17,2020-05-29,21,Domino herramientas de I.A. aplicadas a mi carrera promovidas por esta materia.,3
30,432,408,17,2020-05-29,22,Domino el uso de la herramienta ChatGPT en esta materia.,3
30,432,408,17,2020-05-29,23,No tuve dificultades para formular las preguntas en el ChatGPT en esta materia.,2
30,432,408,17,2020-05-29,24,Me pareciÃ³ fÃ¡cil usar herramientas de I.A. para formular mis preguntas en esta materia.,1
30,432,408,17,2020-05-29,25,"Las herramientas de I.A. utilizadas en esta materia, fueron fÃ¡ciles de usar para resolver problemas.",2
30,432,408,17,2020-05-29,26,UtilicÃ© frecuentemente herramientas de I.A. en esta materia.,3
30,432,408,17,2020-05-29,27,"UtilicÃ© herramientas de I.A. en esta materia, para mejorar un texto que yo mismo redactÃ©.",3
30,432,408,17,2020-05-29,28,"Con la ayuda de la I.A. utilizada en esta materia, pude ampliar o sintetizar un texto que escribÃ­.",1
30,432,408,17,2020-05-29,29,"UsÃ© herramientas de I.A. en esta materia, para evaluar los trabajos que envÃ­e al docente.",3
30,432,408,17,2020-05-29,30,"UsÃ© herramientas de I.A. en esta materia, para verificar la pertinencia de la evaluaciÃ³n docente.",2
30,432,408,17,2020-05-29,33,El docente explica claramente los conceptos y temas del curso.,3
30,432,408,17,2020-05-29,34,El docente estÃ¡ disponible para consultas fuera del horario de clase.,4
30,432,408,17,2020-05-29,35,"El docente utiliza recursos adicionales (como presentaciones, videos, etc.) que enriquecen el aprendizaje.",3
30,432,408,17,2020-05-29,36,El docente fomenta la participaciÃ³n activa de los estudiantes en clase.,4
30,432,408,17,2020-05-29,37,El docente proporciona retroalimentaciÃ³n Ãºtil sobre las tareas y exÃ¡menes.,4
30,432,408,17,2020-05-29,38,El contenido del curso estÃ¡ bien estructurado y organizado.,2
30,432,408,17,2020-05-29,39,Los objetivos del curso fueron claros desde el inicio.,4
30,432,408,17,2020-05-29,40,La carga de trabajo del curso es adecuada en relaciÃ³n con los crÃ©ditos asignados.,1
31,58,446,42,2020-02-25,1,Las herramientas de I.A. me ayudaron a resolver mis dudas de manera efectiva en esta materia.,2
31,58,446,42,2020-02-25,2,"Al utilizar herramientas de I.A. en esta materia, pude mejorar mi comprensiÃ³n del material del curso.",3
31,58,446,42,2020-02-25,3,"Las herramientas de I.A. utilizadas en esta materia, me permitieron explorar y profundizar en temas de manera efectiva.",2
31,58,446,42,2020-02-25,4,"Las herramientas de I.A. utilizadas en esta materia, fomentaron mi creatividad e innovaciÃ³n.",2
31,58,446,42,2020-02-25,5,"Las herramientas de I.A. utilizadas en esta materia, aumentaron mi productividad.",2
31,58,446,42,2020-02-25,6,"Las herramientas de I.A. utilizadas en esta materia, me ayudaron a encontrar respuestas de forma mÃ¡s rÃ¡pida que otros recursos disponibles (como el buscador de Google).",2
31,58,446,42,2020-02-25,7,"Las herramientas de I.A. utilizadas en esta materia, fueron Ãºtiles para la evaluaciÃ³n de mi conocimiento.",2
31,58,446,42,2020-02-25,8,"Al utilizar herramientas de I.A. en esta materia, pude mejorar mi formaciÃ³n universitaria.",3
31,58,446,42,2020-02-25,9,Recomiendo el uso de herramientas de I.A. a otros estudiantes para esta materia.,1
31,58,446,42,2020-02-25,10,"El ChatGPT utilizado en esta materia, fue una herramienta Ãºtil para mejorar mi interacciÃ³n con mis compaÃ±eros de clase.",2
31,58,446,42,2020-02-25,11,"El ChatGPT utilizado en esta materia, fue una herramienta Ãºtil para mejorar mi interacciÃ³n con el docente.",2
31,58,446,42,2020-02-25,12,Obtuve respuestas adecuadas a mis preguntas en ChatGPT utilizado en esta materia.,3
31,58,446,42,2020-02-25,13,El ChatGPT fue una herramienta confiable para el aprendizaje en esta materia.,2
31,58,446,42,2020-02-25,14,"El ChatGPT utilizado en esta materia, mejorÃ³ mi capacidad para aplicar los conocimientos adquiridos a situaciones prÃ¡cticas.",4
31,58,446,42,2020-02-25,15,"El uso de ChatGPT utilizado en esta materia, mejorÃ³ mi capacidad para realizar investigaciones acadÃ©micas.",4
31,58,446,42,2020-02-25,16,"Cuando utilicÃ© herramientas de I.A. como ChatGPT en prÃ¡cticas, tareas o proyectos en esta materia, incluÃ­ las referencias bibliogrÃ¡ficas.",2
31,58,446,42,2020-02-25,17,El docente de esta materia demostrÃ³ que domina herramientas de I.A.,4
31,58,446,42,2020-02-25,18,El docente de esta materia promoviÃ³ el uso del Chat GPT en esta materia.,1
31,58,446,42,2020-02-25,19,ChatGPT es la herramienta de I.A. que mÃ¡s he usado en esta materia.,1
31,58,446,42,2020-02-25,20,Las herramientas de I.A. se aplicaron a esta materia.,1
31,58,446,42,2020-02-25,21,Domino herramientas de I.A. aplicadas a mi carrera promovidas por esta materia.,4
31,58,446,42,2020-02-25,22,Domino el uso de la herramienta ChatGPT en esta materia.,3
31,58,446,42,2020-02-25,23,No tuve dificultades para formular las preguntas en el ChatGPT en esta materia.,4
31,58,446,42,2020-02-25,24,Me pareciÃ³ fÃ¡cil usar herramientas de I.A. para formular mis preguntas en esta materia.,3
31,58,446,42,2020-02-25,25,"Las herramientas de I.A. utilizadas en esta materia, fueron fÃ¡ciles de usar para resolver problemas.",3
31,58,446,42,2020-02-25,26,UtilicÃ© frecuentemente herramientas de I.A. en esta materia.,3
31,58,446,42,2020-02-25,27,"UtilicÃ© herramientas de I.A. en esta materia, para mejorar un texto que yo mismo redactÃ©.",2
31,58,446,42,2020-02-25,28,"Con la ayuda de la I.A. utilizada en esta materia, pude ampliar o sintetizar un texto que escribÃ­.",3
31,58,446,42,2020-02-25,29,"UsÃ© herramientas de I.A. en esta materia, para evaluar los trabajos que envÃ­e al docente.",3
31,58,446,42,2020-02-25,30,"UsÃ© herramientas de I.A. en esta materia, para verificar la pertinencia de la evaluaciÃ³n docente.",1
31,58,446,42,2020-02-25,33,El docente explica claramente los conceptos y temas del curso.,2
31,58,446,42,2020-02-25,34,El docente estÃ¡ disponible para consultas fuera del horario de clase.,1
31,58,446,42,2020-02-25,35,"El docente utiliza recursos adicionales (como presentaciones, videos, etc.) que enriquecen el aprendizaje.",1
31,58,446,42,2020-02-25,36,El docente fomenta la participaciÃ³n activa de los estudiantes en clase.,2
31,58,446,42,2020-02-25,37,El docente proporciona retroalimentaciÃ³n Ãºtil sobre las tareas y exÃ¡menes.,2
31,58,446,42,2020-02-25,38,El contenido del curso estÃ¡ bien estructurado y organizado.,3
31,58,446,42,2020-02-25,39,Los objetivos del curso fueron claros desde el inicio.,4
31,58,446,42,2020-02-25,40,La carga de trabajo del curso es adecuada en relaciÃ³n con los crÃ©ditos asignados.,2
32,182,433,18,2022-11-22,1,Las herramientas de I.A. me ayudaron a resolver mis dudas de manera efectiva en esta materia.,1
32,182,433,18,2022-11-22,2,"Al utilizar herramientas de I.A. en esta materia, pude mejorar mi comprensiÃ³n del material del curso.",4
32,182,433,18,2022-11-22,3,"Las herramientas de I.A. utilizadas en esta materia, me permitieron explorar y profundizar en temas de manera efectiva.",3
32,182,433,18,2022-11-22,4,"Las herramientas de I.A. utilizadas en esta materia, fomentaron mi creatividad e innovaciÃ³n.",3
32,182,433,18,2022-11-22,5,"Las herramientas de I.A. utilizadas en esta materia, aumentaron mi productividad.",1
32,182,433,18,2022-11-22,6,"Las herramientas de I.A. utilizadas en esta materia, me ayudaron a encontrar respuestas de forma mÃ¡s rÃ¡pida que otros recursos disponibles (como el buscador de Google).",3
32,182,433,18,2022-11-22,7,"Las herramientas de I.A. utilizadas en esta materia, fueron Ãºtiles para la evaluaciÃ³n de mi conocimiento.",2
32,182,433,18,2022-11-22,8,"Al utilizar herramientas de I.A. en esta materia, pude mejorar mi formaciÃ³n universitaria.",1
32,182,433,18,2022-11-22,9,Recomiendo el uso de herramientas de I.A. a otros estudiantes para esta materia.,1
32,182,433,18,2022-11-22,10,"El ChatGPT utilizado en esta materia, fue una herramienta Ãºtil para mejorar mi interacciÃ³n con mis compaÃ±eros de clase.",2
32,182,433,18,2022-11-22,11,"El ChatGPT utilizado en esta materia, fue una herramienta Ãºtil para mejorar mi interacciÃ³n con el docente.",3
32,182,433,18,2022-11-22,12,Obtuve respuestas adecuadas a mis preguntas en ChatGPT utilizado en esta materia.,3
32,182,433,18,2022-11-22,13,El ChatGPT fue una herramienta confiable para el aprendizaje en esta materia.,2
32,182,433,18,2022-11-22,14,"El ChatGPT utilizado en esta materia, mejorÃ³ mi capacidad para aplicar los conocimientos adquiridos a situaciones prÃ¡cticas.",3
32,182,433,18,2022-11-22,15,"El uso de ChatGPT utilizado en esta materia, mejorÃ³ mi capacidad para realizar investigaciones acadÃ©micas.",1
32,182,433,18,2022-11-22,16,"Cuando utilicÃ© herramientas de I.A. como ChatGPT en prÃ¡cticas, tareas o proyectos en esta materia, incluÃ­ las referencias bibliogrÃ¡ficas.",4
32,182,433,18,2022-11-22,17,El docente de esta materia demostrÃ³ que domina herramientas de I.A.,2
32,182,433,18,2022-11-22,18,El docente de esta materia promoviÃ³ el uso del Chat GPT en esta materia.,1
32,182,433,18,2022-11-22,19,ChatGPT es la herramienta de I.A. que mÃ¡s he usado en esta materia.,4
32,182,433,18,2022-11-22,20,Las herramientas de I.A. se aplicaron a esta materia.,2
32,182,433,18,2022-11-22,21,Domino herramientas de I.A. aplicadas a mi carrera promovidas por esta materia.,2
32,182,433,18,2022-11-22,22,Domino el uso de la herramienta ChatGPT en esta materia.,1
32,182,433,18,2022-11-22,23,No tuve dificultades para formular las preguntas en el ChatGPT en esta materia.,4
32,182,433,18,2022-11-22,24,Me pareciÃ³ fÃ¡cil usar herramientas de I.A. para formular mis preguntas en esta materia.,3
32,182,433,18,2022-11-22,25,"Las herramientas de I.A. utilizadas en esta materia, fueron fÃ¡ciles de usar para resolver problemas.",1
32,182,433,18,2022-11-22,26,UtilicÃ© frecuentemente herramientas de I.A. en esta materia.,3
